	Col0_AWF_NT_R4	Col0_AWF_NT_R5	Col0_AWF_NT_R6	Col0_CL_R1	Col0_CL_R2	Col0_CL_R3	Col0_CL_ribo_R1	Col0_CL_ribo_R2	Col0_CL_ribo_R3	Col0_LSW_R1	Col0_LSW_R2	Col0_LSW_R3
AT1G26670	0	0	0	15.8574850126553	0	10.483674593727	15.1929628804466	41.814540751131	18.3406769814001	32.6681703929533	0	0
AT1G26680	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26690	0	0	0	5.72631403234775	0	2.36728135987383	6.02989188251188	6.5121006087827	2.46240570583612	0	0	0
AT1G26700	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26710	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26720	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26730	0	0	0	4.4048569479598	0	0	1.77349761250349	0	0.764194874225003	0	0	0
AT1G26740	0	0	0	2.64291416877588	0	0	1.41879809000279	2.22782389247829	1.10383704054723	0	0	0
AT1G26750	0	0	0	0	0	0	1.65526443833659	2.05645282382611	1.35856866528889	0	0	0
AT1G26760	0	0	0	0	0	0	0.1182331741669	0	0	0	0	0
AT1G26761	0	0	0	12.5538423016854	0	0.676366102821094	11.5868510683562	0.514113205956529	0.764194874225003	0	0	0
AT1G26762	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26770	0	0	0	0	0	1.69091525705273	2.06908054792074	0	1.10383704054723	7.00032222706142	0	0
AT1G26771	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26773	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26780	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26790	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26795	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26796	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26797	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26798	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26799	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26800	0	19.9922674804096	0	4.6250997953578	23.8495075229737	3.04364746269492	2.24643030917109	29.4758238081743	7.64194874225003	7.00032222706142	0	0
AT1G26810	0	0	0	0	0	0	1.65526443833659	0	1.27365812370834	0	0	0
AT1G26815	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26820	0	0	0	1.98218562658191	0	0	0.768515632084847	0	0	0	0	0
AT1G26830	0	0	0	23.125498976789	0	17.2473356219379	16.2570614479487	9.08266663856534	18.2557664398195	18.6675259388305	0	0
AT1G26840	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26850	0	29.9884012206143	0	48.0129407327619	0	32.4655729354125	46.6429872088419	17.3084779338698	38.039922628089	0	0	0
AT1G26860	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26870	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26880	0	0	0	5.94655687974574	0	5.0727457711582	6.91664068876363	10.1108930504784	6.45320116012225	0	0	0
AT1G26890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26900	0	0	0	1.32145708438794	0	2.02909830846328	0.1182331741669	1.19959748056523	1.18874758212778	0	0	0
AT1G26910	0	0	0	0	0	0	0.945865393335197	2.05645282382611	1.01892649896667	0	0	0
AT1G26911	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26916	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26920	0	0	0	24.6671989085749	31.799343363965	21.3055322388645	15.4885458158638	15.4233961786959	19.2746929387862	0	0	0
AT1G26921	0	0	0	0.22024284739799	0	0	0	0	0	0	0	0
AT1G26930	0	0	0	1.10121423698995	0	0	0.945865393335197	0.856855343260881	0.509463249483335	0	0	0
AT1G26940	0	0	0	0	0	1.35273220564219	2.66024641875524	2.05645282382611	1.69821083161112	0	0	0
AT1G26945	0	0	0	3.96437125316382	0	2.70546441128438	2.06908054792074	0	1.44347920686945	0	0	0
AT1G26950	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26960	0	0	0	1.98218562658191	0	0	1.0640985675021	1.37096854921741	1.69821083161112	0	0	0
AT1G26970	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26973	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26975	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26976	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26985	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26990	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27000	0	0	0	10.5716566751035	0	8.11639323385313	12.5327164616914	18.6794464830872	11.3780125717945	39.6684926200147	0	0
AT1G27008	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27020	0	0	0	0	47.6990150459475	16.5709695191168	0.591165870834498	39.2439747213484	27.1713733057779	18.6675259388305	0	0
AT1G27030	0	0	0	18.9408848762272	0	3.72001356551602	15.6067789900307	5.82661633417399	10.9534598638917	0	0	0
AT1G27040	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27045	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27050	0	0	0	1.32145708438794	0	2.02909830846328	1.53703126416969	3.08467923573917	1.35856866528889	0	0	0
AT1G27060	0	0	0	0	0	0	0.768515632084847	0	0	0	0	0
AT1G27070	0	0	0	0	0	0	3.25141228958974	4.45564778495658	3.39642166322224	0	0	0
AT1G27080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27090	0	0	0	27.9708416195448	50.3489603262779	41.5965153234973	28.0212622775552	75.9173834129141	41.3514337497307	30.3347296505995	0	0
AT1G27100	0	0	243.981784081683	31.9352128727086	47.6990150459475	30.0982915755387	27.8439125163049	41.6431696824788	34.8133220480279	14.0006444541228	0	0
AT1G27110	0	0	0	0	0	0	0.354699522500699	0	0	0	0	0
AT1G27120	0	0	0	7.70849965892966	0	2.36728135987383	8.27632219168297	0	0.934015957386115	0	0	0
AT1G27130	0	0	0	16.9586992496452	26.4994528033042	11.4982237479586	21.6366708725426	18.1653332771307	15.3688080260806	86.3373074670909	0	0
AT1G27135	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27140	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27150	0	0	0	5.72631403234775	0	3.38183051410547	5.26137625042703	6.5121006087827	5.34936411957502	0	0	0
AT1G27160	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27170	0	0	0	1.32145708438794	0	0	2.48289665750489	1.54233961786959	4.58516924535002	0	0	0
AT1G27180	0	0	0	3.08339986357186	0	4.39637966833711	4.13816109584149	1.54233961786959	4.75499032851113	0	0	0
AT1G27190	14.1444250768895	0	0	13.8752993860734	23.8495075229737	9.13094238808477	13.2421155066928	17.9939622084785	13.9253288192112	4.66688148470762	0	0
AT1G27200	0	19.9922674804096	0	15.1967564704613	50.3489603262779	6.08729492538984	18.4443751700363	67.0060878430009	15.1989869429195	0	0	0
AT1G27210	21.2166376153342	0	0	7.26801396413368	0	5.7491118739793	6.85752410168018	1.19959748056523	11.0383704054723	0	0	0
AT1G27213	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27250	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27260	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27270	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27280	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27285	0	29.9884012206143	0	0	0	0	0.650282457917948	0.514113205956529	0.934015957386115	0	0	0
AT1G27290	0	0	0	8.14898535372564	37.0992339246258	16.9091525705273	5.20225966334358	52.0968048702616	22.5012935188473	18.6675259388305	0	0
AT1G27300	0	0	0	0	15.8996716819825	6.76366102821094	1.41879809000279	14.2237986981306	4.07570599586668	0	0	0
AT1G27310	0	0	0	5.72631403234775	0	10.483674593727	7.86250608209882	11.1391194623915	11.8874758212778	23.3344074235381	0	0
AT1G27320	0	0	0	27.7505987721468	0	23.6728135987383	34.0511541600671	46.0988174674354	31.5018109263862	0	0	0
AT1G27330	0	0	0	10.3514138277055	0	0	4.31551085709184	7.36895595204358	3.99079545428613	0	0	0
AT1G27340	0	0	0	6.16679972714373	0	0	7.09399045001398	6.85484274608705	6.19846953538058	0	0	0
AT1G27350	0	0	0	5.28582833755177	0	2.02909830846328	6.08900846959533	5.65524526552182	3.31151112164168	0	0	0
AT1G27360	0	0	0	2.64291416877588	0	0	1.95084737375384	0.514113205956529	1.61330029003056	0	0	0
AT1G27370	0	0	0	0	0	5.0727457711582	3.13317911542284	3.5987924416957	3.39642166322224	0	0	0
AT1G27380	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27385	0	0	0	3.74412840576583	0	0	5.43872601167738	3.5987924416957	1.86803191477223	0	0	0
AT1G27390	0	0	0	2.86315701617387	0	2.70546441128438	4.01992792167459	5.82661633417399	4.16061653744724	0	0	0
AT1G27400	0	0	0	5.94655687974574	0	9.46912543949531	6.08900846959533	10.7963773250871	9.76471228176393	21.0009666811843	0	0
AT1G27410	0	0	0	0	0	2.02909830846328	1.47791467708624	1.02822641191306	2.80204787215834	0	0	0
AT1G27420	0	0	0	0	0	0	0	0.856855343260881	0.169821083161112	0	0	0
AT1G27430	0	0	0	11.8931137594915	0	15.5564203648852	12.1780169391907	4.62701885360876	12.5667601539223	0	0	0
AT1G27435	0	0	0	4.18461410056181	0	0	1.59614785125314	2.74193709843482	3.48133220480279	7.00032222706142	0	0
AT1G27440	0	0	0	0	0	0	1.0640985675021	0	0.594373791063891	0	0	0
AT1G27450	0	0	0	11.0121423698995	0	19.2764339304012	13.0647657454424	16.1088804533046	19.2746929387862	14.0006444541228	0	0
AT1G27460	0	0	0	6.38704257454172	0	5.7491118739793	3.96081133459114	0	6.28338007696114	21.0009666811843	0	0
AT1G27461	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27470	0	0	0	2.2024284739799	0	5.0727457711582	2.71936300583869	9.93952198182622	8.15141199173337	14.0006444541228	0	0
AT1G27480	0	0	0	8.80971389591961	0	4.05819661692656	7.33045679834777	4.45564778495658	2.29258462267501	0	0	0
AT1G27490	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27500	0	0	0	1.32145708438794	0	0	1.65526443833659	0	3.99079545428613	0	0	0
AT1G27510	0	0	0	7.04777111673569	0	10.8218576451375	8.45367195293332	8.73992450126099	13.2460444865667	0	0	0
AT1G27520	0	0	0	5.50607118494976	0	4.05819661692656	5.08402648917668	7.02621381473922	13.4158655697278	0	0	0
AT1G27530	0	0	0	12.9943279964814	0	6.42547797680039	12.5327164616914	16.4516225906089	6.87775386802503	21.0009666811843	0	0
AT1G27540	28.2888501537789	0	0	5.72631403234775	10.5997811213217	6.76366102821094	4.78844355375943	9.59677984452187	8.06650145015281	0	0	0
AT1G27550	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27560	0	0	0	0.22024284739799	0	0.338183051410547	0.1182331741669	0.171371068652176	0.0849105415805559	0	0	0
AT1G27565	0	0	0	0	0	0	0	0.514113205956529	0	0	0	0
AT1G27570	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27580	28.2888501537789	0	0	2.86315701617387	5.29989056066083	4.39637966833711	1.65526443833659	1.88508175517394	2.63222678899723	0	0	0
AT1G27590	0	0	0	6.8275282693377	0	1.69091525705273	2.12819713500419	5.31250312821746	6.5381117017028	0	0	0
AT1G27595	0	0	0	3.96437125316382	0	9.80730849090586	3.54699522500699	2.22782389247829	7.81176982541114	0	0	0
AT1G27600	0	0	0	5.28582833755177	7.94983584099125	10.483674593727	6.97575727584708	9.25403770721752	10.7836387807306	0	0	0
AT1G27610	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27620	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27630	0	0	0	6.16679972714373	0	5.7491118739793	4.78844355375943	8.39718236395663	9.08542794911948	0	0	0
AT1G27640	0	0	0	0	0	0	0	0.514113205956529	0	0	0	0
AT1G27650	0	0	0	7.48825681153167	29.1493980836346	13.1891390050113	5.20225966334358	26.9052577783917	18.170855898239	0	17.0059725530291	0
AT1G27660	0	0	0	3.30364271096985	0	1.69091525705273	1.59614785125314	0	1.27365812370834	0	0	0
AT1G27670	0	0	0	0	0	2.36728135987383	0	0.342742137304352	1.27365812370834	0	0	0
AT1G27671	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27680	0	0	0	4.18461410056181	0	0	3.72434498625734	0	0.509463249483335	0	0	0
AT1G27690	0	0	0	4.4048569479598	0	1.69091525705273	4.96579331500978	4.28427671630441	3.31151112164168	0	0	0
AT1G27695	0	0	0	0	0	0	1.12321515458555	2.39919496113047	1.35856866528889	0	0	0
AT1G27700	0	0	0	0	0	0	2.00996396083729	0	0.594373791063891	0	0	0
AT1G27710	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27720	0	0	0	0	0	0	0.413816109584149	0	0	0	0	0
AT1G27730	70.7221253844473	89.965203661843	280.579051693935	31.7149700253106	10.5997811213217	6.08729492538984	34.0511541600671	10.6250062564349	6.96266440960558	35.0016111353071	0	0
AT1G27740	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27750	0	0	0	6.8275282693377	7.94983584099125	10.1454915423164	2.60112983167179	0	3.82097437112502	0	0	0
AT1G27752	0	0	0	7.70849965892966	21.1995622426433	12.8509559536008	7.74427290793192	23.4778364053481	10.8685493223112	18.6675259388305	0	0
AT1G27760	0	0	0	11.6728709120935	0	6.42547797680039	12.5918330487748	13.0242012175654	6.28338007696114	0	0	0
AT1G27770	21.2166376153342	0	0	33.9173984992905	42.3991244852866	21.9818983416856	43.5689246805025	21.9354967874786	24.6240570583612	0	0	0
AT1G27780	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27790	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27800	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27810	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27815	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27820	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27840	0	0	0	4.6250997953578	0	5.41092882256875	2.89671276708904	4.79838992226093	2.63222678899723	0	0	0
AT1G27850	0	0	0	13.8752993860734	0	14.5418712106535	12.2371335262741	4.45564778495658	14.6046131518556	0	0	0
AT1G27860	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27870	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27900	0	0	0	5.94655687974574	0	0	5.08402648917668	2.74193709843482	3.99079545428613	21.0009666811843	0	0
AT1G27910	0	0	0	10.1311709803075	0	2.36728135987383	5.73430894709463	1.71371068652176	3.31151112164168	0	0	0
AT1G27920	0	0	0	0	0	4.39637966833711	1.83261419958694	2.05645282382611	3.05677949690001	0	0	0
AT1G27921	0	0	0	1.54169993178593	0	0	1.89173078667039	1.37096854921741	2.8869584137389	0	0	0
AT1G27930	35.3610626922236	0	0	24.4469560611769	0	3.04364746269492	17.4393931896177	11.3104905310436	10.7836387807306	7.00032222706142	0	0
AT1G27940	0	0	0	0	0	0	0.650282457917948	0	0	0	0	0
AT1G27950	0	0	0	14.5360279282674	0	21.3055322388645	12.7691828100252	4.11290564765223	18.2557664398195	14.0006444541228	0	0
AT1G27960	0	0	0	0	0	2.02909830846328	0	1.19959748056523	0.679284332644447	0	0	0
AT1G27970	0	0	0	9.25019959071559	5.29989056066083	4.73456271974766	6.79840751459673	10.6250062564349	5.34936411957502	14.0006444541228	0	0
AT1G27980	0	0	0	0	0	4.39637966833711	3.31052887667319	12.1673458743045	5.17954303641391	0	0	0
AT1G27990	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28000	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28002	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28007	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28010	0	0	0	0	0	2.36728135987383	0.354699522500699	0	2.71713733057779	0	0	0
AT1G28020	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28030	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28040	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28050	0	0	0	2.86315701617387	0	10.1454915423164	2.12819713500419	16.4516225906089	9.67980174018337	18.6675259388305	0	0
AT1G28060	0	0	0	9.25019959071559	0	9.13094238808477	6.73929092751328	2.913308167087	10.69872823915	0	0	0
AT1G28070	0	0	0	1.54169993178593	0	2.70546441128438	1.71438102542004	4.45564778495658	2.8869584137389	0	0	0
AT1G28080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28090	0	0	0	0	0	1.69091525705273	1.83261419958694	1.71371068652176	2.80204787215834	7.00032222706142	0	0
AT1G28100	0	0	0	4.18461410056181	0	3.72001356551602	3.66522839917389	2.39919496113047	2.46240570583612	0	0	0
AT1G28110	0	0	0	1.76194277918392	0	0	1.95084737375384	0.856855343260881	2.71713733057779	0	0	0
AT1G28120	0	0	0	6.16679972714373	13.2497264016521	0	6.97575727584708	13.1955722862176	5.94373791063891	0	0	0
AT1G28130	0	0	0	0	0	0	0.354699522500699	0	1.35856866528889	0	0	0
AT1G28135	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28140	0	0	0	12.1133566068895	7.94983584099125	6.76366102821094	20.0405230212895	22.9637231993916	8.91560686595837	0	0	0
AT1G28150	0	0	0	3.52388555836784	0	3.72001356551602	4.01992792167459	6.16935847147834	3.56624274638335	0	0	0
AT1G28160	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28170	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28180	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28190	42.4332752306684	19.9922674804096	0	2.42267132137789	7.94983584099125	1.01454915423164	1.53703126416969	8.05444022665228	1.27365812370834	0	0	0
AT1G28200	0	0	0	5.94655687974574	0	3.38183051410547	3.72434498625734	10.4536351877827	3.82097437112502	0	0	0
AT1G28210	0	0	0	0	0	0	0.945865393335197	0	0	0	0	0
AT1G28220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28230	0	0	0	4.6250997953578	0	0	7.44868997251467	11.1391194623915	1.61330029003056	0	0	0
AT1G28240	21.2166376153342	0	0	12.9943279964814	0	8.45457628526367	10.4045193266872	8.56855343260881	7.47212765908892	0	0	0
AT1G28250	0	0	0	0	0	3.38183051410547	2.54201324458834	3.08467923573917	2.1227635395139	0	0	0
AT1G28260	28.2888501537789	0	0	9.25019959071559	0	18.6000678275801	4.37462744417529	20.393157169609	20.463440520914	11.667203711769	0	0
AT1G28270	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28280	0	0	0	14.5360279282674	31.799343363965	26.7164610614332	6.26635823084568	18.8508175517394	10.3590860728278	23.3344074235381	0	0
AT1G28281	0	0	0	0.44048569479598	0	0	0	0	0	0	0	0
AT1G28290	0	0	0	5.72631403234775	0	5.0727457711582	0	0	0.254731624741668	46.6688148470762	0	0
AT1G28300	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28304	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28305	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28306	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28307	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28310	0	0	0	3.96437125316382	0	3.04364746269492	3.31052887667319	1.54233961786959	1.86803191477223	0	0	0
AT1G28320	0	0	0	5.94655687974574	0	8.45457628526367	6.44370799209603	11.8246037370002	12.9913128618251	0	0	0
AT1G28323	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28327	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28330	28.2888501537789	59.9768024412287	0	3.74412840576583	400.141737329893	187.015227430032	5.79342553417808	527.480149311398	244.966912459904	86.3373074670909	0	0
AT1G28335	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28340	0	0	0	11.4526280646955	0	3.72001356551602	12.355366700441	4.62701885360876	8.6608752412167	0	0	0
AT1G28350	0	0	0	4.84534264275579	0	2.70546441128438	3.19229570250629	1.19959748056523	6.62302224328336	0	0	0
AT1G28360	0	0	0	0	0	1.01454915423164	0	0	0.254731624741668	14.0006444541228	0	0
AT1G28370	14.1444250768895	29.9884012206143	48.7963568163365	12.3335994542875	0	0	10.7592188491879	7.36895595204358	0.594373791063891	14.0006444541228	0	0
AT1G28375	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28380	240.455226307121	229.91107602471	0	19.3813705710231	0	19.6146169818117	14.6017970096121	19.1935596890437	17.3217504824334	30.3347296505995	0	0
AT1G28390	0	0	0	0.660728542193971	0	0	1.24144832875245	0	0.849105415805559	0	0	0
AT1G28395	0	0	0	0.660728542193971	0	2.70546441128438	1.182331741669	1.88508175517394	1.78312137319167	0	0	0
AT1G28400	0	39.9845349608191	24.3981784081683	16.7384564022473	0	4.39637966833711	11.5868510683562	4.79838992226093	5.34936411957502	14.0006444541228	0	0
AT1G28410	0	0	0	4.4048569479598	0	1.69091525705273	2.42378007042144	3.08467923573917	2.71713733057779	0	0	0
AT1G28420	35.3610626922236	0	0	18.2801563340332	0	23.6728135987383	21.2819713500419	12.681459080261	24.3693254336195	0	0	0
AT1G28430	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28440	0	0	0	25.9886559929628	23.8495075229737	18.6000678275801	25.7157153813007	26.0484024351308	32.8603795916751	0	0	0
AT1G28447	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28450	0	0	0	0	0	0	0.177349761250349	0	0	0	0	0
AT1G28455	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28460	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28465	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28470	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28480	0	49.9806687010239	0	0.44048569479598	0	0	1.53703126416969	1.71371068652176	0.594373791063891	0	0	0
AT1G28490	0	0	0	5.28582833755177	0	2.36728135987383	3.96081133459114	7.02621381473922	5.68900628589725	0	0	0
AT1G28500	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28510	0	0	0	1.76194277918392	0	0	2.42378007042144	3.5987924416957	2.37749516425557	0	0	0
AT1G28520	0	0	0	11.0121423698995	0	5.41092882256875	10.2271695654368	8.73992450126099	8.6608752412167	0	0	0
AT1G28530	0	0	0	0	0	0	1.53703126416969	1.02822641191306	0	0	0	0
AT1G28540	0	0	0	1.32145708438794	0	0	1.71438102542004	4.11290564765223	3.22660058006112	0	0	0
AT1G28550	0	0	0	0	0	0	0.177349761250349	0	0	0	0	0
AT1G28560	0	0	0	0	0	0	0.591165870834498	0.514113205956529	0.679284332644447	0	0	0
AT1G28570	0	0	0	2.2024284739799	0	0	1.41879809000279	1.54233961786959	0	0	0	0
AT1G28580	0	0	0	2.2024284739799	23.8495075229737	10.1454915423164	3.78346157334079	24.8488049545656	7.38721711750836	0	0	0
AT1G28590	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28591	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28600	0	0	0	18.9408848762272	7.94983584099125	3.72001356551602	13.8332813775273	4.96976099091311	5.60409574431669	0	0	0
AT1G28610	0	0	0	10.5716566751035	0	0	9.04483782376782	1.54233961786959	0	0	0	0
AT1G28620	0	0	0	0	0	1.01454915423164	0.532049283751048	1.02822641191306	0.594373791063891	0	0	0
AT1G28630	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28640	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28650	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28660	0	0	0	2.64291416877588	0	2.36728135987383	1.77349761250349	2.74193709843482	1.35856866528889	0	0	0
AT1G28670	0	0	0	11.4526280646955	0	4.73456271974766	4.43374403125874	4.28427671630441	4.50025870376946	0	0	0
AT1G28680	0	0	0	10.7918995225015	0	0	4.55197720542563	0	1.95294245635279	0	0	0
AT1G28685	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28690	0	0	0	0	0	0	0.354699522500699	1.02822641191306	0	0	0	0
AT1G28695	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28700	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28710	0	0	0	0	0	0	0.768515632084847	0.856855343260881	0.764194874225003	0	0	0
AT1G28720	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28730	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28740	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28750	0	0	0	0	0	0	0	0	0.0849105415805559	0	0	0
AT1G28760	0	0	0	0.660728542193971	0	1.01454915423164	1.24144832875245	0.514113205956529	1.27365812370834	0	0	0
AT1G28770	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28780	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28790	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28800	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28810	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28815	0	0	0	0	0	1.35273220564219	0	0	0	0	0	0
AT1G28820	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28830	0	0	0	0	0	0.676366102821094	0	0	0	0	0	0
AT1G28840	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28850	0	0	0	0	0	0	0	0	0.169821083161112	0	0	0
AT1G28860	0	0	0	0	0	0	0.0591165870834498	0.342742137304352	0	0	0	0
AT1G28870	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28900	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28910	0	0	0	0	0	0	0	0.171371068652176	0	0	0	0
AT1G28920	0	0	0	0.22024284739799	0	0	0	0.171371068652176	0	0	0	0
AT1G28930	0	0	0	0.44048569479598	0	0	0.0591165870834498	0	0	0	0	0
AT1G28940	0	0	0	0	2.64994528033042	0	0.0591165870834498	0.342742137304352	0.0849105415805559	0	0	0
AT1G28950	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28960	0	0	0	5.06558549015377	0	2.70546441128438	5.67519236001118	16.2802515219567	8.74578578279726	0	0	0
AT1G28970	0	0	0	0	0	0	0.1182331741669	0.342742137304352	0.254731624741668	0	0	0
AT1G28980	0	0	0	0.22024284739799	0	0	0.1182331741669	0	0	0	0	0
AT1G28990	0	0	0	0	2.64994528033042	0	0	0.171371068652176	0	0	0	0
AT1G29000	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29010	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29020	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29025	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29030	0	0	0	3.96437125316382	0	0	1.47791467708624	0	2.46240570583612	0	0	0
AT1G29040	0	0	0	0	0	2.02909830846328	3.31052887667319	3.08467923573917	4.67007978693057	0	0	0
AT1G29041	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29050	0	0	0	10.5716566751035	39.7491792049562	3.04364746269492	8.74925488835057	26.0484024351308	5.17954303641391	0	0	0
AT1G29060	0	0	0	3.74412840576583	0	2.02909830846328	1.53703126416969	2.39919496113047	1.78312137319167	0	0	0
AT1G29070	0	0	0	14.3157850808694	26.4994528033042	14.8800542620641	16.6708775575328	11.3104905310436	16.3028239834667	30.3347296505995	0	0
AT1G29071	0	0	0	0.660728542193971	0	0	0.709399045001397	1.19959748056523	1.44347920686945	0	0	0
AT1G29075	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29090	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29100	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29110	0	0	0	0	0	0	0	0	0	0	0	0
